subject,list,position,trial_type,item,item_index,session,list_type,category,response,response_time,list_category
31,44,16,study,NAVAL ACADEMY CHAPEL,401,3,mixed,loc,2.0,1.558,mixed
31,44,17,study,ACADIA PARK,257,3,mixed,loc,4.0,1.0490000000000002,mixed
31,44,18,study,BANDAID,523,3,mixed,obj,3.0,1.7209999999999999,mixed
31,44,19,study,BACKPACK,520,3,mixed,obj,4.0,1.47,mixed
31,44,20,study,SINK,709,3,mixed,obj,4.0,1.605,mixed
31,44,21,study,MICHAEL JORDAN,180,3,mixed,cel,3.0,3.008,mixed
31,44,22,study,ELVIS PRESLEY,85,3,mixed,cel,4.0,1.022,mixed
31,44,23,study,COLIN POWELL,59,3,mixed,cel,4.0,1.032,mixed
31,44,24,study,LINDSAY LOHAN,162,3,mixed,cel,2.0,2.12,mixed
31,44,1,recall,LINDSAY LOHAN,162,3,mixed,cel,2.0,2.12,mixed
31,44,2,recall,REESE WITHERSPOON,209,3,mixed,cel,2.0,2.028,mixed
31,44,3,recall,COLIN POWELL,59,3,mixed,cel,4.0,1.032,mixed
31,44,4,recall,TERRELL OWENS,238,3,mixed,cel,2.0,2.6460000000000004,mixed
31,44,5,recall,CORCOVADO,306,3,mixed,loc,4.0,2.408,mixed
31,44,6,recall,MADONNA,166,3,mixed,cel,4.0,1.294,mixed
31,44,7,recall,SINK,709,3,mixed,obj,4.0,1.605,mixed
31,44,8,recall,MGM GRAND,384,3,mixed,loc,1.0,2.292,mixed
31,44,9,recall,MOUSE,657,3,mixed,obj,2.0,2.119,mixed
31,44,10,recall,LISA KUDROW,163,3,mixed,cel,3.0,1.83,mixed
31,44,11,recall,TOILET SEAT,739,3,mixed,obj,4.0,1.986,mixed
31,45,1,study,MOUNT BLANC,392,3,mixed,loc,3.0,2.016,mixed
31,45,2,study,LONDON DUNGEON,370,3,mixed,loc,3.0,2.085,mixed
31,45,3,study,WESTMINSTER ABBEY,499,3,mixed,loc,4.0,1.172,mixed
31,45,4,study,GENE HACKMAN,92,3,mixed,cel,2.0,2.115,mixed
31,45,5,study,CHRIS FARLEY,53,3,mixed,cel,1.0,1.239,mixed
31,45,6,study,MEL GIBSON,176,3,mixed,cel,1.0,0.907,mixed
31,45,7,study,BARCODE SCANNER,527,3,mixed,obj,1.0,1.6480000000000001,mixed
31,45,8,study,LIPSTICK,642,3,mixed,obj,3.0,1.835,mixed
31,45,9,study,CHAIN,560,3,mixed,obj,2.0,1.943,mixed
31,45,10,study,IGUAZU FALLS,348,3,mixed,loc,4.0,1.865,mixed
31,45,11,study,CANCUN,286,3,mixed,loc,3.0,1.54,mixed
31,45,12,study,KOREAN WAR MEMORIAL,358,3,mixed,loc,1.0,1.38,mixed
31,45,13,study,MODEM,654,3,mixed,obj,2.0,1.485,mixed
31,45,14,study,FRIDGE,592,3,mixed,obj,4.0,1.588,mixed
31,45,15,study,SCALE,698,3,mixed,obj,2.0,2.778,mixed
31,45,16,study,GARTH BROOKS,91,3,mixed,cel,2.0,2.11,mixed
31,45,17,study,HALLE BERRY,100,3,mixed,cel,3.0,1.8530000000000002,mixed
31,45,18,study,SAMUEL L JACKSON,224,3,mixed,cel,3.0,1.454,mixed
31,45,19,study,INK CARTRIDGE,616,3,mixed,obj,2.0,2.6919999999999997,mixed
31,45,20,study,LIGHT SWITCH,639,3,mixed,obj,3.0,2.119,mixed
31,45,21,study,ALEX RODRIGUEZ,7,3,mixed,cel,1.0,1.455,mixed
31,45,22,study,BARBARA WALTERS,22,3,mixed,cel,4.0,1.197,mixed
31,45,23,study,PICADILLY CIRCUS,423,3,mixed,loc,4.0,1.821,mixed
31,45,24,study,MAMMOTH CAVE,378,3,mixed,loc,4.0,1.43,mixed
31,45,1,recall,MAMMOTH CAVE,378,3,mixed,loc,4.0,1.43,mixed
31,45,2,recall,IGUAZU FALLS,348,3,mixed,loc,4.0,1.865,mixed
31,45,3,recall,PICADILLY CIRCUS,423,3,mixed,loc,4.0,1.821,mixed
31,45,4,recall,LONDON DUNGEON,370,3,mixed,loc,3.0,2.085,mixed
31,45,5,recall,WESTMINSTER ABBEY,499,3,mixed,loc,4.0,1.172,mixed
31,45,6,recall,BARBARA WALTERS,22,3,mixed,cel,4.0,1.197,mixed
31,45,7,recall,SAMUEL L JACKSON,224,3,mixed,cel,3.0,1.454,mixed
31,45,8,recall,HALLE BERRY,100,3,mixed,cel,3.0,1.8530000000000002,mixed
31,45,9,recall,ALEX RODRIGUEZ,7,3,mixed,cel,1.0,1.455,mixed
31,45,10,recall,INK CARTRIDGE,616,3,mixed,obj,2.0,2.6919999999999997,mixed
31,45,11,recall,BARCODE SCANNER,527,3,mixed,obj,1.0,1.6480000000000001,mixed
31,45,12,recall,FRIDGE,592,3,mixed,obj,4.0,1.588,mixed
31,45,13,recall,LIGHT SWITCH,639,3,mixed,obj,3.0,2.119,mixed
31,47,1,study,FEATHER,584,3,mixed,obj,4.0,2.102,mixed
31,47,2,study,HELMET,610,3,mixed,obj,4.0,1.4709999999999999,mixed
31,47,3,study,SIMON COWELL,230,3,mixed,cel,1.0,1.7590000000000001,mixed
31,47,4,study,DANE COOK,66,3,mixed,cel,1.0,1.881,mixed
31,47,5,study,BOB DOLE,35,3,mixed,cel,3.0,2.069,mixed
31,47,6,study,MILLENIUM PARK,385,3,mixed,loc,2.0,1.383,mixed
31,47,7,study,QUEBEC,430,3,mixed,loc,4.0,1.003,mixed
31,47,8,study,CN TOWER,302,3,mixed,loc,2.0,1.5219999999999998,mixed
31,47,9,study,JASON ALEXANDER,117,3,mixed,cel,2.0,1.187,mixed
31,47,10,study,STING,235,3,mixed,cel,3.0,1.37,mixed
31,47,11,study,SEASHELL,702,3,mixed,obj,4.0,2.844,mixed
31,47,12,study,CACTUS,552,3,mixed,obj,2.0,1.7080000000000002,mixed
31,47,13,study,PACIFIC BELL PARK,411,3,mixed,loc,1.0,1.068,mixed
31,47,14,study,KITTY HAWK BEACH,357,3,mixed,loc,3.0,2.227,mixed
31,47,15,study,KIRSTEN DUNST,154,3,mixed,cel,2.0,2.009,mixed
31,47,16,study,MICK JAGGER,182,3,mixed,cel,4.0,1.137,mixed
31,47,17,study,ALLEN IVERSON,10,3,mixed,cel,2.0,1.8769999999999998,mixed
31,47,18,study,PIN,677,3,mixed,obj,2.0,2.105,mixed
31,47,19,study,COLANDER,563,3,mixed,obj,4.0,2.342,mixed
31,47,20,study,ALLENWRENCH,513,3,mixed,obj,3.0,2.349,mixed
31,47,21,study,TOWEL,742,3,mixed,obj,4.0,2.443,mixed
31,47,22,study,GREAT SALT LAKE,338,3,mixed,loc,4.0,1.899,mixed
31,47,23,study,TAHITI,472,3,mixed,loc,4.0,1.035,mixed
31,47,24,study,HARRODS,342,3,mixed,loc,2.0,1.318,mixed
31,47,1,recall,HARRODS,342,3,mixed,loc,2.0,1.318,mixed
31,47,2,recall,TAHITI,472,3,mixed,loc,4.0,1.035,mixed
31,47,3,recall,KITTY HAWK BEACH,357,3,mixed,loc,3.0,2.227,mixed
31,47,4,recall,TOWEL,742,3,mixed,obj,4.0,2.443,mixed
31,47,5,recall,ALLENWRENCH,513,3,mixed,obj,3.0,2.349,mixed
31,47,6,recall,ALLEN IVERSON,10,3,mixed,cel,2.0,1.8769999999999998,mixed
31,47,7,recall,MICK JAGGER,182,3,mixed,cel,4.0,1.137,mixed
31,47,8,recall,BOB DOLE,35,3,mixed,cel,3.0,2.069,mixed
31,47,9,recall,DANE COOK,66,3,mixed,cel,1.0,1.881,mixed
31,47,10,recall,SIMON COWELL,230,3,mixed,cel,1.0,1.7590000000000001,mixed
31,47,11,recall,HELMET,610,3,mixed,obj,4.0,1.4709999999999999,mixed
31,47,12,recall,PIN,677,3,mixed,obj,2.0,2.105,mixed
31,47,13,recall,MILLENIUM PARK,385,3,mixed,loc,2.0,1.383,mixed
31,47,14,recall,GREAT SALT LAKE,338,3,mixed,loc,4.0,1.899,mixed
31,47,15,recall,PACIFIC BELL PARK,411,3,mixed,loc,1.0,1.068,mixed
31,47,16,recall,QUEBEC,430,3,mixed,loc,4.0,1.003,mixed
31,47,17,recall,CN TOWER,302,3,mixed,loc,2.0,1.5219999999999998,mixed
31,47,18,recall,KIRSTEN DUNST,154,3,mixed,cel,2.0,2.009,mixed
31,47,19,recall,TOWEL,742,3,mixed,obj,4.0,2.443,mixed
32,2,1,study,MR. T,186,1,mixed,cel,2.0,1.48,mixed
32,2,2,study,BABE RUTH,21,1,mixed,cel,4.0,1.181,mixed
32,2,3,study,SAMUEL L JACKSON,224,1,mixed,cel,3.0,1.463,mixed
32,2,4,study,SOCKET,714,1,mixed,obj,4.0,2.3569999999999998,mixed
32,2,5,study,WATER GUN,759,1,mixed,obj,1.0,2.037,mixed
32,2,6,study,SAUCEPAN,697,1,mixed,obj,3.0,2.2119999999999997,mixed
32,2,7,study,THE MET,474,1,mixed,loc,3.0,2.457,mixed
32,2,8,study,GEORGE WASHINGTON BRIDGE,325,1,mixed,loc,1.0,2.648,mixed
32,2,9,study,THERMOMETER,733,1,mixed,obj,2.0,2.576,mixed
32,2,10,study,LAPTOP,633,1,mixed,obj,4.0,1.9409999999999998,mixed
32,2,11,study,BARBED WIRE,526,1,mixed,obj,1.0,1.891,mixed
32,2,12,study,BRICK,546,1,mixed,obj,4.0,2.194,mixed
32,2,13,study,FAUCET,583,1,mixed,obj,4.0,1.63,mixed
32,2,14,study,BLUE MOSQUE,275,1,mixed,loc,4.0,2.028,mixed
32,2,15,study,GRAND CANYON,333,1,mixed,loc,4.0,1.848,mixed
32,2,16,study,OLD FAITHFUL,407,1,mixed,loc,3.0,2.21,mixed
32,2,17,study,NEWGRANGE,402,1,mixed,loc,2.0,2.301,mixed
32,2,18,study,ROSE BOWL,438,1,mixed,loc,4.0,1.6880000000000002,mixed
32,2,19,study,TIMBUKTU,476,1,mixed,loc,3.0,2.155,mixed
32,2,20,study,RICHARD NIXON,212,1,mixed,cel,2.0,2.489,mixed
32,2,21,study,BONO,38,1,mixed,cel,3.0,1.629,mixed
32,2,22,study,PETER O'TOOLE,199,1,mixed,cel,2.0,1.989,mixed
32,2,23,study,KEIRA KNIGHTLEY,151,1,mixed,cel,3.0,1.97,mixed
32,2,24,study,KURT COBAIN,156,1,mixed,cel,3.0,1.386,mixed
32,2,1,recall,PETER O'TOOLE,199,1,mixed,cel,2.0,1.989,mixed
32,2,2,recall,KEIRA KNIGHTLEY,151,1,mixed,cel,3.0,1.97,mixed
32,2,3,recall,KURT COBAIN,156,1,mixed,cel,3.0,1.386,mixed
32,2,4,recall,GEORGE WASHINGTON BRIDGE,325,1,mixed,loc,1.0,2.648,mixed
32,2,5,recall,FAUCET,583,1,mixed,obj,4.0,1.63,mixed
32,2,6,recall,BRICK,546,1,mixed,obj,4.0,2.194,mixed
32,2,7,recall,TIMBUKTU,476,1,mixed,loc,3.0,2.155,mixed
32,2,8,recall,OLD FAITHFUL,407,1,mixed,loc,3.0,2.21,mixed
32,2,9,recall,ROSE BOWL,438,1,mixed,loc,4.0,1.6880000000000002,mixed
32,2,10,recall,BLUE MOSQUE,275,1,mixed,loc,4.0,2.028,mixed
32,2,11,recall,MR. T,186,1,mixed,cel,2.0,1.48,mixed
32,2,12,recall,BABE RUTH,21,1,mixed,cel,4.0,1.181,mixed
32,2,13,recall,SAMUEL L JACKSON,224,1,mixed,cel,3.0,1.463,mixed
32,2,14,recall,NEWGRANGE,402,1,mixed,loc,2.0,2.301,mixed
32,2,15,recall,RICHARD NIXON,212,1,mixed,cel,2.0,2.489,mixed
32,2,16,recall,SOCKET,714,1,mixed,obj,4.0,2.3569999999999998,mixed
32,2,17,recall,LAPTOP,633,1,mixed,obj,4.0,1.9409999999999998,mixed
32,2,18,recall,WATER GUN,759,1,mixed,obj,1.0,2.037,mixed
32,2,19,recall,TIMBUKTU,476,1,mixed,loc,3.0,2.155,mixed
32,4,1,study,JANET RENO,116,1,mixed,cel,2.0,1.692,mixed
32,4,2,study,JASON ALEXANDER,117,1,mixed,cel,3.0,1.123,mixed
32,4,3,study,JON VOIGHT,143,1,mixed,cel,3.0,1.002,mixed
32,4,4,study,TV,746,1,mixed,obj,4.0,1.5530000000000002,mixed
32,4,5,study,RAKE,685,1,mixed,obj,2.0,2.3480000000000003,mixed
32,4,6,study,STEERING WHEEL,721,1,mixed,obj,3.0,1.6030000000000002,mixed
32,4,7,study,PLYMOUTH PLANTATION,425,1,mixed,loc,2.0,2.187,mixed
32,4,8,study,TOWER BRIDGE,479,1,mixed,loc,3.0,1.879,mixed
32,4,9,study,SORBONNE CHAPEL,458,1,mixed,loc,2.0,2.519,mixed
32,4,10,study,GWYNETH PALTROW,98,1,mixed,cel,4.0,2.295,mixed
32,4,11,study,JIM CARREY,125,1,mixed,cel,4.0,1.1540000000000001,mixed
32,4,12,study,UMA THURMAN,246,1,mixed,cel,3.0,1.7269999999999999,mixed
32,4,13,study,MICROSCOPE,651,1,mixed,obj,3.0,1.7690000000000001,mixed
32,4,14,study,GAS MASK,594,1,mixed,obj,1.0,1.5030000000000001,mixed
32,4,15,study,BOOK,540,1,mixed,obj,4.0,1.252,mixed
32,4,16,study,LINCOLN FINANCIAL FIELD,368,1,mixed,loc,4.0,1.932,mixed
32,4,17,study,SMOKY MOUNTAINS,456,1,mixed,loc,3.0,1.96,mixed
32,4,18,study,JEFFERSON MEMORIAL,352,1,mixed,loc,2.0,1.804,mixed
32,4,19,study,ROSE,693,1,mixed,obj,2.0,2.096,mixed
32,4,20,study,CAR SEAT,558,1,mixed,obj,1.0,1.5919999999999999,mixed
32,4,21,study,RALPH NADER,207,1,mixed,cel,2.0,2.097,mixed
32,4,22,study,NORMAN SCHWARZKOPF,193,1,mixed,cel,1.0,2.356,mixed
32,4,23,study,HAYDEN PLANETARIUM,343,1,mixed,loc,2.0,2.695,mixed
32,4,24,study,PANTHEON,413,1,mixed,loc,4.0,1.443,mixed
32,4,1,recall,HAYDEN PLANETARIUM,343,1,mixed,loc,2.0,2.695,mixed
32,4,2,recall,PANTHEON,413,1,mixed,loc,4.0,1.443,mixed
32,4,3,recall,JANET RENO,116,1,mixed,cel,2.0,1.692,mixed
32,4,4,recall,NORMAN SCHWARZKOPF,193,1,mixed,cel,1.0,2.356,mixed
32,4,5,recall,LINCOLN FINANCIAL FIELD,368,1,mixed,loc,4.0,1.932,mixed
32,4,6,recall,PLYMOUTH PLANTATION,425,1,mixed,loc,2.0,2.187,mixed
32,4,7,recall,SMOKY MOUNTAINS,456,1,mixed,loc,3.0,1.96,mixed
32,4,8,recall,ROSE,693,1,mixed,obj,2.0,2.096,mixed
32,4,9,recall,CAR SEAT,558,1,mixed,obj,1.0,1.5919999999999999,mixed
32,4,10,recall,STEERING WHEEL,721,1,mixed,obj,3.0,1.6030000000000002,mixed
32,4,11,recall,TOWER BRIDGE,479,1,mixed,loc,3.0,1.879,mixed
32,4,12,recall,RAKE,685,1,mixed,obj,2.0,2.3480000000000003,mixed
32,4,13,recall,BOOK,540,1,mixed,obj,4.0,1.252,mixed
32,4,14,recall,MICROSCOPE,651,1,mixed,obj,3.0,1.7690000000000001,mixed
32,4,15,recall,GAS MASK,594,1,mixed,obj,1.0,1.5030000000000001,mixed
32,4,16,recall,GWYNETH PALTROW,98,1,mixed,cel,4.0,2.295,mixed
32,4,17,recall,UMA THURMAN,246,1,mixed,cel,3.0,1.7269999999999999,mixed
32,4,18,recall,JIM CARREY,125,1,mixed,cel,4.0,1.1540000000000001,mixed
32,4,19,recall,SORBONNE CHAPEL,458,1,mixed,loc,2.0,2.519,mixed
32,4,20,recall,SORBONNE CHAPEL,458,1,mixed,loc,2.0,2.519,mixed
32,4,21,recall,PANTHEON,413,1,mixed,loc,4.0,1.443,mixed
32,4,22,recall,JASON ALEXANDER,117,1,mixed,cel,3.0,1.123,mixed
32,5,1,study,FIRE EXTINGUISHER,585,1,mixed,obj,3.0,1.933,mixed
32,5,2,study,MAYONNAISE,647,1,mixed,obj,2.0,2.324,mixed
32,5,3,study,EARRINGS,580,1,mixed,obj,2.0,1.983,mixed
32,5,4,study,SADDLE,694,1,mixed,obj,1.0,1.3869999999999998,mixed
32,5,5,study,SYDNEY OPERA HOUSE,470,1,mixed,loc,4.0,1.6780000000000002,mixed
32,5,6,study,MOUNT EVEREST,393,1,mixed,loc,3.0,2.508,mixed
32,5,7,study,UNITED NATIONS BUILDING,485,1,mixed,loc,2.0,2.125,mixed
32,5,8,study,INDIANAPOLIS MOTOR SPEEDWAY,350,1,mixed,loc,1.0,2.02,mixed
32,5,9,study,DAVID DUCHOVNY,70,1,mixed,cel,2.0,2.097,mixed
32,5,10,study,JIMMY CARTER,128,1,mixed,cel,3.0,1.449,mixed
32,5,11,study,JANE FONDA,115,1,mixed,cel,2.0,1.354,mixed
32,5,12,study,ROBERT DENIRO,215,1,mixed,cel,4.0,2.097,mixed
32,5,13,study,WALLET,757,1,mixed,obj,4.0,1.567,mixed
32,5,14,study,SHIRT,705,1,mixed,obj,4.0,1.383,mixed
32,5,15,study,COURTENEY COX,62,1,mixed,cel,3.0,1.679,mixed
32,5,16,study,KATIE COURIC,148,1,mixed,cel,3.0,1.327,mixed
32,5,17,study,SEARS TOWER,446,1,mixed,loc,3.0,2.741,mixed
32,5,18,study,EPCOT CENTER,316,1,mixed,loc,2.0,1.8619999999999999,mixed
32,5,19,study,LIZA MINELLI,164,1,mixed,cel,2.0,1.83,mixed
32,5,20,study,DANE COOK,66,1,mixed,cel,2.0,2.262,mixed
32,5,21,study,URINAL,750,1,mixed,obj,4.0,2.082,mixed
32,5,22,study,SCREWDRIVER,701,1,mixed,obj,2.0,2.175,mixed
32,5,23,study,GRAND OLE OPRY,335,1,mixed,loc,3.0,2.076,mixed
32,5,24,study,ACADIA PARK,257,1,mixed,loc,4.0,2.032,mixed
32,5,1,recall,GRAND OLE OPRY,335,1,mixed,loc,3.0,2.076,mixed
32,5,2,recall,ACADIA PARK,257,1,mixed,loc,4.0,2.032,mixed
32,5,3,recall,JANE FONDA,115,1,mixed,cel,2.0,1.354,mixed
32,5,4,recall,LIZA MINELLI,164,1,mixed,cel,2.0,1.83,mixed
32,5,5,recall,DAVID DUCHOVNY,70,1,mixed,cel,2.0,2.097,mixed
32,5,6,recall,COURTENEY COX,62,1,mixed,cel,3.0,1.679,mixed
32,5,7,recall,KATIE COURIC,148,1,mixed,cel,3.0,1.327,mixed
32,5,8,recall,SEARS TOWER,446,1,mixed,loc,3.0,2.741,mixed
32,5,9,recall,EPCOT CENTER,316,1,mixed,loc,2.0,1.8619999999999999,mixed
32,5,10,recall,URINAL,750,1,mixed,obj,4.0,2.082,mixed
32,5,11,recall,SADDLE,694,1,mixed,obj,1.0,1.3869999999999998,mixed
32,5,12,recall,FIRE EXTINGUISHER,585,1,mixed,obj,3.0,1.933,mixed
32,5,13,recall,MAYONNAISE,647,1,mixed,obj,2.0,2.324,mixed
32,5,14,recall,LIZA MINELLI,164,1,mixed,cel,2.0,1.83,mixed
32,5,15,recall,ACADIA PARK,257,1,mixed,loc,4.0,2.032,mixed
32,5,16,recall,INDIANAPOLIS MOTOR SPEEDWAY,350,1,mixed,loc,1.0,2.02,mixed
32,5,17,recall,ROBERT DENIRO,215,1,mixed,cel,4.0,2.097,mixed
32,5,18,recall,SHIRT,705,1,mixed,obj,4.0,1.383,mixed
32,5,19,recall,WALLET,757,1,mixed,obj,4.0,1.567,mixed
32,6,1,study,CARY GRANT,47,1,mixed,cel,2.0,1.57,mixed
32,6,2,study,CHRISTOPHER REEVE,54,1,mixed,cel,3.0,1.351,mixed
32,6,3,study,MICHAEL DOUGLAS,178,1,mixed,cel,3.0,1.245,mixed
32,6,4,study,KATE WINSLET,147,1,mixed,cel,2.0,1.8330000000000002,mixed
32,6,5,study,BRITNEY SPEARS,40,1,mixed,cel,3.0,1.784,mixed
32,6,6,study,DESK,572,1,mixed,obj,4.0,1.495,mixed
32,6,7,study,BANDAID,523,1,mixed,obj,3.0,2.302,mixed
32,6,8,study,GLASSES,595,1,mixed,obj,3.0,2.026,mixed
32,6,9,study,TILE,735,1,mixed,obj,4.0,1.666,mixed
32,6,10,study,MADISON SQUARE GARDEN,376,1,mixed,loc,3.0,2.089,mixed
32,6,11,study,PICADILLY CIRCUS,423,1,mixed,loc,3.0,2.9010000000000002,mixed
32,6,12,study,DEAD SEA,308,1,mixed,loc,3.0,1.67,mixed
32,6,13,study,GUGGENHEIM,341,1,mixed,loc,3.0,2.168,mixed
32,6,14,study,CAPITOL HILL,291,1,mixed,loc,2.0,1.9509999999999998,mixed
32,6,15,study,HOLLYWOOD,344,1,mixed,loc,2.0,1.975,mixed
32,6,16,study,MORGAN FREEMAN,185,1,mixed,cel,4.0,2.3,mixed
32,6,17,study,CLIVE OWEN,57,1,mixed,cel,3.0,1.745,mixed
32,6,18,study,JACK NICHOLSON,110,1,mixed,cel,3.0,1.501,mixed
32,6,19,study,GREAT WALL OF CHINA,339,1,mixed,loc,4.0,1.344,mixed
32,6,20,study,KITTY HAWK BEACH,357,1,mixed,loc,3.0,2.971,mixed
32,6,21,study,DRUM,579,1,mixed,obj,1.0,1.73,mixed
32,6,22,study,TRASH CAN,743,1,mixed,obj,4.0,1.768,mixed
32,6,23,study,RAZOR,686,1,mixed,obj,4.0,1.496,mixed
32,6,24,study,WINDOW,764,1,mixed,obj,4.0,1.281,mixed
32,6,1,recall,DRUM,579,1,mixed,obj,1.0,1.73,mixed
32,6,2,recall,TRASH CAN,743,1,mixed,obj,4.0,1.768,mixed
32,6,3,recall,WINDOW,764,1,mixed,obj,4.0,1.281,mixed
32,6,4,recall,DESK,572,1,mixed,obj,4.0,1.495,mixed
32,6,5,recall,GLASSES,595,1,mixed,obj,3.0,2.026,mixed
32,6,6,recall,BRITNEY SPEARS,40,1,mixed,cel,3.0,1.784,mixed
32,6,7,recall,KATE WINSLET,147,1,mixed,cel,2.0,1.8330000000000002,mixed
32,6,8,recall,JACK NICHOLSON,110,1,mixed,cel,3.0,1.501,mixed
32,6,9,recall,MORGAN FREEMAN,185,1,mixed,cel,4.0,2.3,mixed
32,6,10,recall,HOLLYWOOD,344,1,mixed,loc,2.0,1.975,mixed
32,6,11,recall,PICADILLY CIRCUS,423,1,mixed,loc,3.0,2.9010000000000002,mixed
32,6,12,recall,CARY GRANT,47,1,mixed,cel,2.0,1.57,mixed
32,6,13,recall,MADISON SQUARE GARDEN,376,1,mixed,loc,3.0,2.089,mixed
32,6,14,recall,GUGGENHEIM,341,1,mixed,loc,3.0,2.168,mixed
32,6,15,recall,JIMMY CARTER,128,1,mixed,cel,3.0,1.449,mixed
32,8,1,study,CAPILANO BRIDGE,290,1,mixed,loc,2.0,1.906,mixed
32,8,2,study,OLD STATE HOUSE,408,1,mixed,loc,3.0,2.234,mixed
32,8,3,study,NATIONAL AQUARIUM,400,1,mixed,loc,2.0,1.874,mixed
32,8,4,study,COLOGNE CATHEDRAL,303,1,mixed,loc,3.0,1.903,mixed
32,8,5,study,SOCK,715,1,mixed,obj,4.0,1.3519999999999999,mixed
32,8,6,study,SHOWER HEAD,708,1,mixed,obj,4.0,1.535,mixed
32,8,7,study,ALLENWRENCH,513,1,mixed,obj,2.0,1.787,mixed
32,8,8,study,LAWN MOWER,634,1,mixed,obj,1.0,1.73,mixed
32,8,9,study,BICYCLE,535,1,mixed,obj,2.0,1.474,mixed
32,8,10,study,JOHN TRAVOLTA,139,1,mixed,cel,3.0,1.393,mixed
32,8,11,study,CINDY CRAWFORD,56,1,mixed,cel,3.0,1.413,mixed
32,8,12,study,LEGO,636,1,mixed,obj,1.0,1.618,mixed
32,8,13,study,HAT,609,1,mixed,obj,4.0,2.1919999999999997,mixed
32,8,14,study,SURGE PROTECTOR,726,1,mixed,obj,4.0,1.723,mixed
32,8,15,study,PRAGUE,429,1,mixed,loc,4.0,1.619,mixed
32,8,16,study,COLONIAL WILLIAMSBURG,304,1,mixed,loc,2.0,2.242,mixed
32,8,17,study,SHEA STADIUM,450,1,mixed,loc,4.0,2.052,mixed
32,8,18,study,THE VENETIAN,475,1,mixed,loc,3.0,1.8769999999999998,mixed
32,8,19,study,AUDREY HEPBURN,19,1,mixed,cel,3.0,1.7309999999999999,mixed
32,8,20,study,MICHAEL MOORE,181,1,mixed,cel,3.0,2.037,mixed
32,8,21,study,DENZEL WASHINGTON,75,1,mixed,cel,4.0,1.6280000000000001,mixed
32,8,22,study,ELIZABETH TAYLOR,84,1,mixed,cel,2.0,1.7930000000000001,mixed
32,8,23,study,HALEY JOEL OSMENT,99,1,mixed,cel,2.0,1.692,mixed
32,8,24,study,JENNIFER ANISTON,120,1,mixed,cel,3.0,1.381,mixed
32,8,1,recall,HALEY JOEL OSMENT,99,1,mixed,cel,2.0,1.692,mixed
32,8,2,recall,JENNIFER ANISTON,120,1,mixed,cel,3.0,1.381,mixed
32,8,3,recall,MICHAEL MOORE,181,1,mixed,cel,3.0,2.037,mixed
32,8,4,recall,DENZEL WASHINGTON,75,1,mixed,cel,4.0,1.6280000000000001,mixed
32,8,5,recall,JOHN TRAVOLTA,139,1,mixed,cel,3.0,1.393,mixed
32,8,6,recall,AUDREY HEPBURN,19,1,mixed,cel,3.0,1.7309999999999999,mixed
32,8,7,recall,ELIZABETH TAYLOR,84,1,mixed,cel,2.0,1.7930000000000001,mixed
32,8,8,recall,PRAGUE,429,1,mixed,loc,4.0,1.619,mixed
32,8,9,recall,COLOGNE CATHEDRAL,303,1,mixed,loc,3.0,1.903,mixed
32,8,10,recall,SHEA STADIUM,450,1,mixed,loc,4.0,2.052,mixed
32,8,11,recall,BICYCLE,535,1,mixed,obj,2.0,1.474,mixed
32,8,12,recall,SURGE PROTECTOR,726,1,mixed,obj,4.0,1.723,mixed
32,8,13,recall,HAT,609,1,mixed,obj,4.0,2.1919999999999997,mixed
32,8,14,recall,SOCK,715,1,mixed,obj,4.0,1.3519999999999999,mixed
32,8,15,recall,SHOWER HEAD,708,1,mixed,obj,4.0,1.535,mixed
32,8,16,recall,ALLENWRENCH,513,1,mixed,obj,2.0,1.787,mixed
32,8,17,recall,CAPILANO BRIDGE,290,1,mixed,loc,2.0,1.906,mixed
32,8,18,recall,COLONIAL WILLIAMSBURG,304,1,mixed,loc,2.0,2.242,mixed
32,9,1,study,WALK OF FAME,495,1,mixed,loc,2.0,2.048,mixed
32,9,2,study,BUNKER HILL,284,1,mixed,loc,3.0,1.483,mixed
32,9,3,study,MECCA,382,1,mixed,loc,4.0,2.576,mixed
32,9,4,study,ETHIOPIAN CHURCH,317,1,mixed,loc,4.0,2.2359999999999998,mixed
32,9,5,study,MEG RYAN,175,1,mixed,cel,3.0,1.256,mixed
32,9,6,study,DAVID HASSELHOFF,71,1,mixed,cel,2.0,1.584,mixed
32,9,7,study,DALAI LAMA,64,1,mixed,cel,3.0,1.61,mixed
32,9,8,study,ANDRE AGASSI,12,1,mixed,cel,3.0,1.535,mixed
32,9,9,study,TWEEZERS,747,1,mixed,obj,1.0,1.8630000000000002,mixed
32,9,10,study,MODEM,654,1,mixed,obj,4.0,2.38,mixed
32,9,11,study,PADLOCK,662,1,mixed,obj,4.0,1.883,mixed
32,9,12,study,SAM WATERSTON,223,1,mixed,cel,2.0,1.8619999999999999,mixed
32,9,13,study,KATIE HOLMES,149,1,mixed,cel,2.0,2.0140000000000002,mixed
32,9,14,study,ROCKEFELLER CENTER,436,1,mixed,loc,3.0,1.6780000000000002,mixed
32,9,15,study,KAUFMAN STADIUM,355,1,mixed,loc,2.0,1.774,mixed
32,9,16,study,CUP,569,1,mixed,obj,4.0,1.349,mixed
32,9,17,study,LADLE,630,1,mixed,obj,3.0,1.6059999999999999,mixed
32,9,18,study,KETCHUP,623,1,mixed,obj,3.0,1.126,mixed
